txId1,txId2
238489526,243777342
243777875,244613837
241499582,241532146
241509173,238187776
243780843,238196191
240794750,240765696
241490538,238215955
241489554,238267284
243902489,245648928
238238463,238238473
241499628,244614108
238233010,241537818
241506575,240773677
241488952,244631078
241490180,238628110
241518934,238392870
238628104,238209798
240788156,238389356
243973251,238236336
238213197,238332909
13237573,114256482
243786189,238209798
241494154,241518571
241492890,241518344
241485254,238506023
13237573,238562923
241326120,240772646
242806162,238190487
6189175,238222600
238227062,7211481
7248054,243781096
245682786,245682791
241489566,241501451
241531392,238208020
241504085,141408629
7248054,238222600
238562923,111063411
241518934,241552403
7243114,238227260
244625918,244626224
15839263,238335651
245682235,245682372
241518776,244629890
240985031,238225725
241537495,243780843
241499632,238505913
96876762,245648917
238196194,242490894
238397627,238628110
23450745,238335650
241490241,238628110
243780109,244633586
241499193,241536419
241485304,241499579
244652747,240790663
7243114,238222600
7243114,228270810
241485241,241499193
241567640,238498043
238332934,240771159
241492890,241527739
8511812,238226904
243781074,238192078
238506023,238489526
241489210,241518344
245648917,238280054
241518579,240769101
7243114,238200705
240770301,125794682
41894457,238222600
240883644,240985033
241504108,243786168
238505913,240770301
243165319,238238255
13237573,238199991
241501451,238196194
240408236,240773677
19095619,238199991
243777780,240760582
238628110,111063411
241518344,238191642
245682783,245682786
243784849,238191482
7243114,6189175
241545084,242501010
245675715,19835881
242503846,238236336
241537935,139551345
190157432,238227062
241514317,241552403
238559239,238236336
238195267,19835881
238472709,238362704
238397627,238200705
23450745,238200705
7243114,41894457
241518471,238562923
240767497,238191482
240770454,238226904
238267276,241537495
241500023,243973251
7243114,238535507
241499235,240788156
241501677,238264436
241490446,241501451
238254935,125794682
241514229,238270786
241504085,238208020
7243114,244634857
7248054,243782720
241514339,238293326
238590515,238389356
15839263,238199991
29593882,238191482
7248054,238199991
240774024,245712322
238335650,238188278
238250419,240758738
238222610,244630858
241527715,241527739
238628110,240408236
241504075,238215955
238218175,78213055
8511812,238199991
240792889,243780783
238517144,245682783
241537479,243780208
239166125,245682240
238264267,240766161
243785805,244650708
238226904,238562923
241545178,242501017
241493932,241518344
15839263,240790144
240791709,19835881
238285226,242337346
240865450,245710335
245710335,245710337
238252461,141408629
238193297,238628110
241499460,244629210
241518472,240791709
244629144,238236336
244614106,238229513
7211481,7211626
240786488,241552403
241514665,238244229
243780864,244629181
243785841,238335200
244650343,242607372
243781008,244629239
238502870,241545169
238264436,238264425
240772646,238583395
241537655,243780660
240788147,238219835
241545689,238244229
7248054,238540493
238473975,238254935
238264463,241509173
244633586,238236336
240770301,238188278
238195830,238209798
240290753,19835881
238362704,241326120
241488952,241552403
238197481,125616761
240788153,238196194
241518607,238392870
238306256,238222599
241490543,241521421
243786189,245677587
238224399,19835881
240769794,244630755
243783147,238191482
241485263,238267284
241504053,241537031
241499460,238228746
240764131,244613837
241499230,141408629
241518571,241567640
241545088,241545178
241499839,125794682
241527739,241545088
238384536,243780810
236353940,238205192
238583395,238213197
378284091,378455429
378138601,378287447
335244377,378232983
378519912,378670348
378070219,298609329
69835832,261874854
378394766,334720943
378197155,378338953
378158160,378643365
378670384,378670388
378394621,378525516
378119799,378287447
378074731,378431949
378155016,378287447
249077879,378338953
343665178,378471484
331710617,378476200
378330833,378525516
82278553,164439238
298356825,378263235
378455193,300424847
154716370,48925598
95615377,249077879
254835845,340190501
378065243,378151531
312078298,378197155
378426774,378510299
378284079,378455193
378256208,378414592
378361114,378476200
378316722,378395803
378166111,378437543
378155020,378263584
378255874,378414606
378120377,378249391
378426738,378525516
327959461,378316685
378280771,378469970
378263235,378426758
378372702,378476200
335340892,378470817
378471484,378573341
378156708,363167760
378255660,378414379
378048083,378139059
378073152,378162727
378257470,22281695
378257166,378605869
378100723,378288843
378470817,179029998
378305808,378598915
378510299,378606859
378356882,378470817
378455429,378455433
273775670,378476200
378394281,378592884
378455554,378455558
329497416,221842849
378431949,378640365
378395803,378495991
378106548,378195264
378316722,378469970
378394830,330445881
378670373,378670375
378447933,300424847
378162697,378263410
378394069,286930878
378103183,258405032
378505931,378595767
378670631,378670636
378263410,378426522
378452169,333692304
378670367,378670373
378138599,378233164
294670060,378138597
344453848,378151922
263927365,378476200
306022226,378670382
378138878,378233164
378358890,69835832
378394621,378593364
153715253,378476200
53104087,378462653
378111644,378471484
164439238,378346583
378284114,378455443
266714467,378395803
378316477,378394621
331132543,59259645
378138278,378316477
378316685,378394069
378154986,378287447
378330462,378469970
10738910,378257470
378256202,378408598
378574637,378574642
298356825,378476200
326277388,378156708
378670382,378670384
378255474,22281695
378190081,378284079
378138949,301310737
378104953,378161062
276501751,378263410
378256209,378426734
378233870,378316722
378232983,378316722
378245772,378464162
363167760,378287447
378414603,378593441
378373656,36435269
198182552,378233870
317059569,378476200
378138426,378612156
378073149,378606859
331132543,378293551
229292092,378469970
378369098,378476200
326277388,378470817
378256423,378416567
226239173,59259645
378410644,378643365
378330458,378469970
293656088,378593356
53104087,378469970
378287447,378346583
349136826,378472213
378426758,378510075
378574570,378574573
248892274,300424847
378366922,378476200
378187634,378346583
378394045,378510456
258405032,378463956
378392166,378469970
301560559,335244377
378438542,378643365
378359974,378476200
378197119,378476200
285245430,312943392
378278864,378472213
229292092,244524852
198182552,378471110
378162708,378263252
378288983,22281695
378414592,378590209
378156284,378248638
378263237,378426774
378162727,378263237
378263584,378426787
378670348,288396173
277393596,378670631
292019793,246037397
248607819,378197155
378070219,378454493
298356825,378462653
378123550,378394830
378574573,378574698
378395806,330445881
330445881,378573358
288396173,378670367
378670375,306022226
378263252,378426522
363167760,378248804
378495991,378573353
378138278,251736756
378346583,378469970
378395982,330445881
378670397,277393596
378103183,378162727
378233073,266714467
378254930,378394644
378162731,378263235
378357719,378476200
378211321,378461941
378426758,378525516
378098329,242099323
10738910,378461941
378316715,378395808
378527557,378590185
242099323,378461941
378426787,378510299
378373048,378476200
378151349,378287447
20319509,378471110
378062787,378470870
72614933,59259645
378360879,378476200
255589464,378595613
378455553,378455554
10738910,378510612
69835832,378454923
378151531,378472213
378066434,378156284
378574698,252840848
378439668,378525516
378212213,378287447
378061719,378156708
378437543,378643365
334723742,331044888
378455443,310091298
378416704,300424847
378151922,378346583
378359630,378476200
378454493,378525516
378455437,378455440
10738910,37390149
378338953,378454923
378065549,378162731
378471110,378574634
378080684,378432128
378139059,378233164
378233164,378395282
378088939,378195264
378158160,378410517
331044888,378550539
239960376,378476200
129725880,249077879
378414379,378594836
378047219,378155866
378470870,378574637
378374504,378476200
378161953,378510612
306399221,378619924
378455443,306399221
378455435,378455437
10738910,378338953
298356825,378471110
300424847,306399221
378432128,378620610
378455440,378455553
276501751,318246080
331132543,263927365
378455558,378519912
378074956,378161062
69835832,378461941
378187634,378281513
53104087,378476200
378337345,378469970
378255652,378426765
378510456,378627071
378269886,378437543
378263584,378346583
326277388,378257270
331132543,378476200
378045770,378138601
378366348,378476200
378138597,378233073
378156081,378250956
38884380,378609949
378254926,378415561
378358804,378476200
378233072,378316715
378288685,378472213
102475118,378590185
378126719,378395806
22281695,378619924
363167760,20319509
285245430,378476200
378162715,378263237
153715253,378462653
378161062,378287447
372989361,378472213
378439668,378640365
45417712,378462653
378358887,378358890
378195264,378525516
378073332,378162715
72614933,378462653
378195329,378254833
378107418,378287447
378455193,296379096
10738910,293726696
10738910,378346583
331572229,378476200
242666606,378476200
248892274,378525516
4850803,378476200
378415561,378627030
378255666,378426738
378155016,378263252
378211321,378476200
378138601,378233072
378162715,378287447
378103023,378288685
378454923,378590220
378472213,378525516
378047579,378233164
378094550,378190081
378104968,378161062
378256523,378414802
378149907,378257470
378281513,378452169
378410517,378525516
378151528,378469970
378330840,378469970
378155866,378250959
378573353,378574570
378356882,378476200
331132543,378609668
378444981,378636664
378670388,378670397
378280771,378462653
378414489,378510075
301310737,378394766
378414606,378510456
378284091,22281695
378394621,126390058
378415649,378592973
10738910,378462653
378066192,378155020
378126691,378395982
378324030,378597852
378195329,378463956
378047400,378138599
378255905,378414378
378255474,378414489
378439735,378644480
378455433,378455435
378179836,378249009
378395808,330445881
331132543,210318407
378394281,306879455
378342076,378619924
378073330,378162697
378619924,292019793
20319509,378257470
378574634,378574642
378333696,378643365
378366590,378470870
378395282,329516313
38884380,378525516
378088567,378598915
378305808,378476200
350489721,390395627
390411201,391108367
390068462,241708414
390769895,68904500
390429860,399573692
148752878,68904500
197093138,390773289
390774944,390774941
390042397,253192105
390320392,390320405
390524919,57138711
390322412,390422856
390425811,390425763
390074549,390537076
390237215,390329994
390390388,327867530
391721965,343497755
390419229,390605888
390325627,390325624
390042214,390331521
390246726,390338941
390339940,390340695
65477362,390338554
11230865,391031317
145056527,390606269
390605364,390605361
311466954,390504143
390521388,390606020
350764911,390511361
153897203,391952822
390069636,390320262
390040392,371609590
390772895,390772893
390144838,390339775
355838471,238609889
390330104,390521388
237210206,391952822
390408041,390536748
254604309,399573692
310862312,390420473
390042204,390511770
390343157,390343151
390422269,391031918
390320281,349194665
390332578,390332584
390055392,24948616
390503126,391024315
172059132,390510822
390053875,314566746
390337427,158337015
350764911,390553426
390774947,336634340
390541306,57138711
390511770,390592087
265189600,391952822
390320288,243367903
293040548,86479981
399567485,390769726
390142902,298607927
253192105,390357313
390504845,57138711
205072250,390771214
390370209,390605959
390320395,390320394
172059132,24948616
390046005,390342499
345484250,395279605
356439065,390426174
390328666,390562815
390059983,391089841
343128146,90795826
390247304,390498122
390420473,390606428
343497755,350484968
378316521,390545662
390534310,375299665
390559047,390559053
390068133,390420668
390369461,390769955
390586782,68904500
390056568,390237215
390369666,372703714
357303989,90795826
390534307,390534310
390440191,391023608
390591366,390591370
390545662,352498802
390319970,372703714
241716526,390545662
390429779,390429860
390320293,286301063
390332183,258101511
390329860,390498159
390042591,260424757
158337015,391089841
241129515,390571908
24948616,391023608
330680631,390575989
390773572,390773289
390343438,390422269
390068154,390425812
390320281,243308042
390342484,390422269
375327036,390421600
390074170,390535993
390425405,390425404
243308042,338507157
390534307,390534408
390582026,390843623
390332194,391023674
391329873,391276094
279909029,391116129
390327813,390425763
247314557,391952822
390345769,390425763
375879959,390606026
390368192,158337015
390319989,390556924
390042383,390236673
356503333,390774944
390422334,390422269
390510822,309539685
390341229,391039173
390555657,390979806
390593536,391031317
390332190,390332183
390332188,391436777
390342495,390533994
390328482,390419253
390370350,390370348
259156564,148752878
390608009,68904500
28652697,390378442
390046618,390592087
390767950,390767948
390782748,399567251
390329858,390580327
390142899,390773033
390427032,344147720
390143522,390506488
158337015,57138711
390041980,390331521
390425422,390605888
390558360,399553975
390425812,390425763
390583808,391447201
390332189,390332183
390421600,390421599
390534291,390534307
391329873,390830711
399573692,377987603
395279606,395279605
243367903,390420762
390556796,390767840
390068167,279909029
390074172,305032407
283128182,390370792
390341229,258101194
390319937,327322980
390546236,391068598
239716426,390322221
158337015,293040548
343015464,390377703
57138711,390843623
390558968,368191002
310175778,57138711
390320251,293040548
390040110,390536748
390247324,356381219
390769895,399567699
345279264,356390230
390074674,390538362
390320497,390419371
153897203,391089841
390558306,390774799
390320293,391952822
390377705,294561292
390320405,390500156
352498802,357303989
390339775,390511770
2094121,309539686
390420762,390429860
390043645,391095132
390370348,372703714
390534283,57138711
390511767,390605364
390370014,372703714
354775168,390555149
378316521,390331521
172059132,390506488
377987603,395286814
390040018,241708414
390376089,390859178
390534408,391436311
390144651,390377137
390369381,390556802
390319966,304122909
317923670,390057859
249106543,57138711
390524171,390524408
93328591,390433459
390498113,390498112
241708414,24948616
390320415,301869046
390055843,390506488
390369470,390562805
16857026,390592087
390056651,390328482
390040018,289719042
390425379,390423284
338507157,390558306
390330100,390419252
390534318,390534407
390378095,28652697
327886918,390559047
390524150,391087875
392806238,395286813
390247626,258101511
390056568,390370125
390341011,390421600
390074445,390535993
65477362,391089841
349194665,390772895
390236403,390320390
390040099,390331521
390357313,390370204
390328477,390606428
258101194,145056527
390605364,390843623
281268868,68904500
390534313,390534316
391023274,391721965
390055843,172059132
390040347,390236403
392156982,390774947
172059132,390339775
390248616,390342490
390341229,390533755
223749911,390419371
390426973,390782748
227566021,392157846
390395818,391095132
390606227,390772898
390511690,228293993
390558673,390558681
390558788,390558791
228293993,2094121
390378671,350486143
390773301,390773289
391436311,391030258
390534316,390534318
298856050,390422645
65477362,390536748
352336334,390564469
390410008,391378058
368863858,257708707
390419252,390419229
399567242,399567247
390319936,390556474
33091092,391089841
390419134,326758679
158337015,390586696
338816967,339937816
390040483,390406226
86479981,390768107
390325629,390501222
241129515,333974001
390558427,300290831
390420293,390606520
265189600,29134449
390358384,391378058
359370295,392806238
390041751,390057859
241716526,352368865
390432630,391836308
390411247,391108367
391070755,356469680
390772895,390773289
390425851,390425763
390411247,390504845
390332190,390372365
353862896,68904500
390370191,391023674
390511361,356175327
390068149,390537076
390558681,312254237
399567247,227566021
333974001,390574253
390524506,293040548
390059990,390144651
26156854,327867530
395286814,359370295
390425763,390773289
390059892,390059896
390559053,391023488
243367903,287460704
390506488,390606227
390558306,390558788
390320500,390558427
377751026,368863858
390043813,390545662
390426973,390575989
247314557,390425586
390055964,390142902
390422161,391089841
390320390,390419371
390059973,390377135
371609590,360134020
399567138,399567242
399567251,399567488
390245219,390320392
390236673,390343151
390327813,390422334
312254237,390558968
390042133,390331521
390555130,391068598
390593807,298879728
326405679,399555278
390558791,319021816
390340926,375327036
390144654,343015464
390500577,390575989
247095485,158337015
390769823,68904500
390327169,390580674
237210206,390433459
390059968,390378091
65477362,390338909
16857026,391952822
390558595,390558673
65477362,390370191
354775168,390331521
390769896,391432553
390370669,158337015
390040341,390236403
390045348,390340932
390330069,390419253
390340695,390340761
158337015,356519952
390042465,390248611
33091092,153897203
390591370,391360093
390074533,390425811
390534408,390534410
390372365,390843623
330446250,390426973
390607119,395286814
390059896,390059983
390055848,390142899
301869046,390558595
390425404,390605369
390042875,258101224
309539685,391078225
375522934,390511770
333974001,390577188
390330947,158337015
390500156,223749911
390343145,391089841
349339340,390320493
390378668,391079770
326405686,390247304
57138711,259156564
390425561,390605834
390554973,282955684
390573642,390771412
390345988,390578692
390503721,390774799
258249035,390425851
390378442,390378502
390390388,390511770
395286813,395277355
65477362,138185643
241129515,390498171
391432553,392156982
86479981,57138711
65477362,111506587
153897203,57138711
390586947,390843623
353862896,32919156
391787983,391276094
390427034,390427032
333974001,390571413
390040099,390377296
390320493,23536520
298856475,390238902
390320354,390320489
16857026,390859178
236455273,68904500
378316521,349339340
390338542,158337015
390065780,390425812
390557958,390558360
311466954,390535961
304683944,390578726
390058055,390536748
390421599,390591366
293040548,391787983
354775168,241708414
390378091,356503333
390503173,390576673
390057624,345279264
249105078,390769896
390342218,390422337
390377850,390377851
390420766,358219532
390769721,68904500
390247304,390320259
390564469,111068401
390329994,390606026
390607118,390607119
390042196,390331521
395279605,391070752
58232600,327867530
390606269,2094121
205072250,390425763
296948723,298607959
312364829,57138711
339937816,390378665
319021816,390559053
390378668,390378671
390076579,390432630
376446906,390533994
390320259,390582757
390144901,390420665
205072250,390771024
329297681,390425763
247095485,390320354
399567699,249105078
391145096,399567138
249106543,390982533
390420293,390605959
356381219,390332578
390562787,390767950
390503104,390768965
390144901,390422337
149770069,390425851
390338941,158337015
390425851,85067708
390332584,356381234
390342499,258101511
350764911,390506488
352368865,390320402
390320402,23536520
390065780,390341703
390343561,390592087
241708414,326758679
390320415,349194665
390245240,258200699
390342490,391089841
258101194,390425763
390419134,391089841
390420354,390773289
390319936,158337015
390059897,390377134
16857026,391099627
286301063,390557958
390399839,390774799
390040110,390320395
390605361,391078395
390143522,59085941
390246165,390320288
390406226,391078619
390068375,390535573
390320262,353862896
390042213,390339775
390370669,390859178
32175017,391089841
376446906,390506488
198201662,390425422
59085941,391438372
390513538,390573642
390369661,372703714
353979589,376121307
390340932,390340926
390524919,391032912
390068142,390538362
390504143,390608698
390501222,390843623
275528840,390500577
390370191,318801690
390379290,391157015
344147720,391145096
8316781,390506488
241129515,390571615
241129515,390573120
390425561,298607959
251768166,390534318
390342495,390342490
390054354,390372365
390605628,390773037
390586742,390973921
358219532,395279613
390521388,57138711
390395627,390420766
390040099,322297957
390378677,390500577
390332576,356381219
390378665,390378668
358762802,390771404
390432940,57138711
390327819,390327813
390501222,352336334
390377703,390377705
390341229,390511770
326405677,390320105
390059983,390144654
258249035,390526608
390332686,390511770
390343151,390422334
334433852,391083953
390341229,299051748
390336952,390592087
390608698,344366362
390592087,390773289
390594116,391031317
390378678,390524171
390058880,391084739
390342206,390422337
390074329,390535961
390377705,391083953
390554795,390979806
390377134,390524506
326405679,390319996
390422337,390593807
390370204,390606375
227832969,390498113
241708414,391089841
390057859,345279264
390040335,247095485
390041977,390339775
390370125,390370116
11230865,391952822
390420444,390592087
333494662,390859178
390045816,390342495
390503126,390583808
390340761,390341011
390040001,148752878
153897203,391023608
390320500,310862312
390535961,282955684
354775168,391089841
390773298,390773289
390042786,390343157
390547527,293040548
265189600,390556802
32175017,390420260
390524506,390773298
390248611,392816771
390534410,254604309
24948616,391089841
390387442,391079770
390336807,158337015
392157846,399567485
294561292,390377850
390769729,68904500
353979589,390535993
26156854,390327823
333974001,327867530
158337015,391952822
360134020,390420766
390341703,191561596
399567488,390769895
390605959,390772931
390319962,238609889
390343561,390422334
172059132,390143522
33091092,391023674
321360775,390320293
59085941,390341229
390370650,390859178
390319996,390562008
390330068,390329994
390236411,390332183
325186023,390419134
390769726,391087871
390238322,239716426
23536520,390320497
390244908,390420061
390500156,391024315
390553426,390979806
390423284,345484250
153897203,390859178
390320489,23536520
390060942,390533994
375522934,391378058
241129515,391095132
390377135,390524150
390378502,338816967
390245008,390586782
390320259,390562787
390592819,390773289
390247304,390582798
390605369,391078927
390606520,391025603
376121307,390982533
338284972,372703714
390325624,390325629
390422161,390586742
90795826,390558788
390773295,390773289
248704586,377823778
390586960,390771412
172059132,390372365
390422919,390425561
390428691,391089841
390420758,391952822
257708707,377823778
390330167,390503126
390045337,390421600
390377851,390378095
390320394,243367903
390575989,391787983
390607117,390607118
390322725,390556863
390769726,68904500
390607112,395279606
390040335,390057624
287460704,343128146
390556863,391078808
356381234,390423284
145056527,390592087
390376089,158337015
375299665,390534313
368191002,327886918
390332188,390332183
390608506,344366362
258101194,390592087
390331521,390372365
16857026,391089841
65477362,390606970
24948616,33091092
390536748,357303989
350764911,172059132
356175327,391078924
390524171,57138711
390142522,390536748
371609590,350489721
358219532,390769823
390241746,338284972
281581790,391952822
390342502,390342499
198201662,391099627
258101224,390332183
390422645,390593807
354775168,390332686
228080610,314566746
395277355,391070755
390328666,390556866
241129515,390782103
390319974,310862312
390378677,390378678
304122909,391078808
350486143,390378677
390320105,354604041
399553975,391023274
390556924,322297957
356469680,391070752
390327803,390513538
390524408,390427034
390041746,317923670
283128182,390506488
390421685,145056527
390425404,390773289
390377137,330446250
390322221,390425851
390557796,390772895
390042476,390330167
390142522,390325627
353862896,390843623
283128182,390533994
390769896,68904500
390555149,391068598
248902356,248902335
249239433,248915068
248887963,29720078
248908031,248925289
248902376,248902335
248889272,248909186
248900365,248900362
248887868,248905010
9694736,248925781
248883460,248922721
248904221,248904195
248883687,248903655
248902658,248906407
248903192,248937572
248899270,248918998
248919013,248918998
248902601,248922737
9694736,248922715
248899196,248937572
248902658,248902657
248883716,248902608
249239732,249336369
248886903,249338760
249239418,249239421
29720078,248922803
248905686,248905682
248915737,248915736
248908031,248926183
249239627,249342911
249236899,248937018
248904118,248904115
248900678,248922764
248905799,248905794
249239626,249239627
248923007,248922998
248918625,248918736
248903652,248905794
248886979,249338765
248889714,248905010
248883705,250336940
248913783,248913895
248886871,248905009
202318211,248904195
248901412,248901409
248913856,217555220
248900362,108918347
248918226,248918208
248905010,248904990
194630418,248926924
248885826,249340959
249239421,248922764
248883757,248902613
248891563,248918490
248919007,248918998
248885808,248903656
248902350,248902335
248923006,248922998
121728989,248905009
248906413,248906407
248922816,248922803
248904069,248919886
248886979,248905010
248906399,248906395
248903656,248905674
208242318,248899316
248922721,248922720
248887581,248913785
248886899,248902611
29720078,249339066
9620154,248913878
233322149,24596125
248922780,248922775
121728989,9620154
248909187,248926806
248904195,248918924
248905672,249184419
248886933,249239409
248902608,248903644
248918630,248918625
248906412,248906407
248926186,248926183
248890663,248904195
248901408,248901406
248902602,248905687
249236899,249236894
248913535,248913534
248900558,248915031
248926808,248926806
248909599,248937572
249237387,248901412
248886146,248913785
249239623,249239626
248886894,248902603
248909797,248937572
248902370,248902335
248918589,248918630
248913840,31159988
248904235,248904195
248883364,249308384
249239624,249239629
248888670,248915737
248887573,248918208
248916414,248916412
248918758,248918587
248891565,249110783
248904990,248918998
248885469,248900732
248891405,29720078
248918587,248918589
248891399,29720078
248885945,248913785
29720078,249339910
249235220,249235216
248915067,248915061
248888581,248905009
249239634,249239636
248904991,248904990
248888588,248905009
248885469,248899270
248903645,248905672
248887551,249340959
248886544,248904990
248905007,248904990
248919014,248918998
248900680,248900678
248889626,249340438
248905008,248904990
248886534,248922998
248922764,248922761
248904115,248919570
248918611,248918732
248887758,248905666
248899270,248916605
248905672,249338112
248908042,248923045
248918225,248918208
248902613,248922761
248890014,248903120
248922718,248922715
248923469,248923460
248909187,248909182
248885755,248905685
233322149,248926924
248906407,248926808
248904306,248922803
248899316,248899318
248887581,248905686
248918490,248901412
248902363,248902335
248883800,249239586
249239444,249336369
248905687,248922720
248891429,248926293
248889566,248905009
248887950,248913878
248885751,248917394
248904283,248937572
248918227,248918208
248899331,248913880
248922737,248922734
248904287,248916438
248905666,248940305
197662158,248904195
248904287,248904283
248903647,249239634
248901406,248926474
248902384,248937572
248889949,249340438
248889949,248925781
248887585,248903655
248917396,249239418
248886931,248903656
124333781,248922803
248906395,248926183
248900362,248916950
248905794,248922729
248899196,248918998
249110783,248901412
248883705,248900558
248913880,217555220
108918347,248914929
248908050,248926183
248900687,248900684
34619495,248918208
248885834,249235220
248902378,248902335
249239401,249342909
248918732,248918736
248913843,248913895
248900558,248937572
248922810,248922803
248909186,248909182
249338895,248916814
29720078,124333781
9620154,29720076
248902363,248904069
248903655,248905687
121728989,248918208
233322149,248937572
248923045,248923040
124333781,248902335
248891434,248904118
248883625,248905010
248922759,248922756
248903650,248903647
248901545,248918924
217499009,248904990
194630418,249169955
124333781,249024425
248900651,248900649
249239629,248903650
249237390,248901412
29720078,248904195
248886973,248905009
248905666,248922803
248918227,248922998
248889787,249340438
248900687,248909182
248890897,249110783
248901412,248926474
249239409,248922737
248885891,248905010
248885770,248905799
248889596,248905009
248922772,248922768
217555220,248913895
248918747,248918736
248899279,248913892
248899318,248937572
248888356,249338764
248899281,248899279
248886875,249235220
248889203,249340438
248898081,248919014
248886879,248905686
248902348,248902335
248904118,248937572
248904223,248915811
248909186,248926806
248886705,248902356
248899318,248913909
249239623,249239624
248905685,248905682
233322149,248926907
248900649,248922765
248902368,248902335
248905682,248922725
248891427,248902363
248916605,248916604
248904223,248904195
31159988,248913843
29720078,248902335
248916414,248926474
248889272,248902657
248913878,248913856
29720076,29720078
248915068,248915061
248905009,248904990
248886676,248918208
248900365,248904990
248926293,248926183
248913909,248913904
248904210,248904195
29720076,248902335
248913892,248913895
248887498,248905010
248923045,248926183
248883774,248903651
248886887,249239433
248917398,249239623
248906280,248922998
248913785,248913783
248902374,248902335
248903644,248922780
248883830,248905009
363219512,301948437
363655145,363766573
363284186,363664243
362953280,363731020
363079462,363342210
362839780,363051631
140120412,140213937
363056980,363305522
363219241,363290596
268218067,110597513
363223773,363555803
103263512,363775678
363540746,363600112
362840857,362939841
363172540,363290363
223863357,363059003
362938875,363217358
362839714,362959430
362839723,362942576
12221117,308789865
63892273,308789865
363541005,110597513
221959531,363615254
140213875,363059161
362976143,293801273
5967666,297664305
363540737,307738133
348776382,363712412
363092971,363776121
363292526,363682080
8278020,363676826
363029308,363667418
362923848,363322994
363653400,363764158
363091850,363342210
363006864,327055938
363087648,363342210
362900812,362959846
112457495,363060936
362839933,362940530
301783551,363684109
363217336,363322972
72295225,363682080
290426069,5967666
363225831,363225863
363050056,363219512
363006616,363050866
363144770,363147214
362902238,363683411
363597812,363713354
363217447,363540737
363224871,363224949
363224969,363341883
363655141,363766135
362901408,363712615
362939089,363220518
362952323,363302783
363225688,363225693
363552070,103263512
363176842,363682080
362943406,363051151
363225461,115570980
363541005,303290214
339376224,287507263
363218843,363596940
363292526,363522612
362843769,362943680
363219638,363290612
314928325,294932773
363059003,363341118
363558728,110597513
363340383,363540485
363050877,363340383
362987672,363217336
363040811,316878338
363224667,363224988
287507263,363086347
363303285,363660364
362857030,362975704
362956056,363081584
363607486,363717399
319285242,314928325
363052818,363540130
363309263,363522203
8278020,363682080
221959531,363772997
340182598,363225220
363173994,363291722
363093413,363340508
363225699,363225831
154335576,220400808
290426069,363553206
182581177,363775678
363224956,363224961
363597596,363712217
316861680,316861292
363114484,220400808
297664305,363342210
363179955,115570980
363079549,363342210
362863720,362961719
363225459,363225461
340632835,220400808
363056087,363300945
362856124,363089668
363522597,363655141
363598267,363654915
363341881,363541005
24060601,363668127
110597513,103263512
362839599,363093421
363081611,363668127
363225685,363225688
363085253,363342210
220400808,115570980
362841068,362942740
363148326,363325202
363085204,363615254
363225461,363225464
5967666,363342210
327055938,308789865
363290596,363540579
362857727,363146291
363654915,363766566
363038555,363711601
363093655,363664451
29557010,363552093
363224681,363224788
363087234,363772982
363717399,363717403
363005909,363219502
363040767,316878338
337584513,363522612
363069465,363069469
306911718,363525209
363176831,224127702
362939080,363221620
363302783,289301028
363098283,84471464
363289318,363597216
317665731,363663447
314928325,363147216
363006640,363051158
307393218,363322972
308636744,319285242
165519015,339376224
29557010,15449269
363056087,363287701
100993948,15449269
320211600,363342210
363088771,363172543
362873570,363142937
363541015,363717666
362960143,363664451
363224675,363601376
363655135,363766850
362903901,362975704
8278020,363764429
363224953,363224956
363287701,363522033
363051638,363217508
362841458,362942576
362840857,36674908
363522248,363597804
363087095,363773223
362956463,363087092
363267337,363322994
363219897,363340525
363314312,363698995
8278020,279176622
363225693,363225699
221389995,15449269
307435871,363599316
363006783,363221537
307851393,363219806
363224988,363225010
363094582,363306176
362939084,363050864
363224978,363341892
363289712,363663463
363219502,363596940
225424110,363173994
362901439,363006209
363061803,45236122
116918625,188557332
363525844,363597804
363286967,363664448
362975704,363540130
314928325,363711601
362956428,363222327
225424110,363552093
362839593,363006626
362942579,363093413
363087092,363682080
363341892,363541008
363341883,363541015
362843085,112457495
220400808,363529850
363540361,363712625
140213937,363600112
362966459,363114484
363300478,224127702
363147214,363147216
45236122,363655145
363224961,363224965
362901027,363005905
363088378,363664243
363653584,363763861
363088809,140213937
339376224,363553206
363600112,363713714
293801273,363546315
362841203,362939095
362841016,308636744
363340525,363652118
362901203,363006552
363051162,301948437
363224675,363224681
362939841,363055096
363051651,363712615
362941909,363062014
363006209,363051626
363055096,251792780
363262555,363540130
362856037,363006552
363522203,182581177
363221488,307738133
362952304,363386237
363289712,363660956
363114235,73610050
363291779,363652774
362939098,363217660
362923468,220616378
362840874,362953832
363220310,363340997
363223787,363341881
73610050,308789865
327055938,363553206
360008320,363388293
103263512,363764429
363559437,363682080
362943406,363061702
363093379,363301063
363289318,363661976
233018754,363322994
363225464,363225655
363005333,363388293
363223773,363224439
338686291,363522597
363050866,140120468
362839933,363085602
72295225,290426069
363286097,363564782
363085269,363525027
363088423,363607228
363220714,301934977
307393218,363322994
363090916,363712217
5967666,363552093
363079471,363540130
362959430,363217358
363291785,363654918
363305522,363654902
362874842,308019955
362839369,363005921
363005905,363051162
301948437,363540579
363217660,363712412
362901075,362939092
363664237,363776560
363224949,363224953
363092551,363682080
362957334,363219509
363342210,363682080
363115559,241036823
363060936,363546315
363005514,363698995
363086347,72295225
363540130,363668127
362961719,363122055
