txId,class
246268407,2
245240416,2
245316851,2
245208600,2
246383774,2
246390599,2
245349004,2
246958235,2
247583955,2
245209233,2
246381248,2
245224458,2
244316745,2
244681563,2
245968562,2
250209296,2
245224595,2
246402549,2
246078960,2
246079375,2
244310232,2
245146113,1
244366154,2
128710633,2
245474675,2
122326,2
245424375,2
245411348,2
245411353,2
245208988,2
245351396,2
244684622,2
245288433,2
245433833,2
171946141,2
245430594,2
245831204,2
245831212,2
245200284,2
244362106,2
246033062,2
245377598,2
244770345,2
246152456,2
245243928,2
245240471,2
245140925,2
246089457,2
245221723,2
245835888,2
245835895,2
245830451,2
246276243,2
244696199,2
246393285,2
244306283,2
250207731,2
245286992,2
244303998,2
183259137,2
244291845,2
245165932,2
245303975,2
250210785,2
60833381,2
245357186,2
244318342,2
245714322,2
245179117,2
246079343,2
245966687,2
245361776,2
246395055,2
244681582,2
117787100,2
244662666,2
245834446,2
28019606,2
196783107,2
246111883,2
246071612,2
62327798,2
245813702,2
245818969,2
245348908,2
245786136,2
245178167,2
244662738,2
180295128,2
245218307,2
246088751,2
97622684,2
60812598,2
244304327,2
245200625,2
245200627,2
246402552,2
245825010,2
245825019,2
20139754,2
245180209,2
245190222,2
245834867,2
246036358,1
245814807,2
245167325,2
245241737,2
245241732,2
246079353,2
166222468,2
202980886,2
244337091,2
244691820,2
118390880,2
244685088,2
245430604,2
244772934,2
244662708,2
244304322,2
245839603,2
244681572,2
244324721,2
245494207,2
244315031,2
244684618,2
244301340,2
245830468,2
245176962,2
244304015,2
245410106,2
246717419,2
244306934,2
245190240,2
245426076,2
245863450,2
244689878,2
247559587,2
246450416,2
244719125,2
244303994,2
245260440,2
246378923,2
245712851,1
245146107,1
245713521,2
245372580,2
244797244,2
246387844,2
244686072,2
246161955,2
245240424,2
245408415,2
245425318,2
195634780,2
245831309,2
244350187,2
246430217,2
245202908,2
183607896,2
246115225,2
187755862,2
246109342,2
245506130,2
246188195,2
245813696,2
246114876,2
250218561,2
244307420,2
246112802,2
245818434,2
245408908,2
246384761,2
245304330,2
245834876,2
246008255,2
244351171,2
245224461,2
81152563,2
244690761,2
246091598,2
245166336,2
245432354,2
246037728,2
246144373,2
245408911,2
245217117,2
211570506,2
244691792,2
245267068,2
245426696,2
244666233,2
244686982,2
209858449,2
246127261,2
246126436,2
245180642,2
244292380,2
244684747,2
244701916,2
244699417,2
245390410,2
245392280,2
245968608,2
246070694,2
245333659,2
246126396,2
246016148,2
172510547,2
244338657,2
244294953,2
246391805,2
244315026,2
244309968,2
245402490,2
245827020,2
57741717,2
246072687,2
244672947,2
245795517,2
244699718,2
246358066,2
246103517,2
244684989,2
244308926,2
245427805,2
244796060,2
245432346,2
245819119,2
245464289,2
245415927,2
245371247,2
245491902,2
244309915,2
246396146,2
244662138,2
245179769,2
245334204,2
245807931,2
194692199,2
246358431,2
245170672,2
245796897,2
245266337,2
246765620,2
246101802,2
246009136,2
250222648,2
245796136,2
245420850,2
189285733,2
244661040,2
245218301,2
245218310,2
246391078,2
244715498,2
244684971,2
246384661,2
246104152,2
244306717,2
246009129,2
245814813,2
246189641,2
244666826,2
244351349,2
245303758,2
244686504,2
245266481,2
244686986,2
244318312,2
246125974,2
246681750,2
245813634,2
244301093,2
250223005,2
245417425,2
244322235,2
245231973,1
245825525,2
245196495,2
245269758,2
245481909,2
245494126,2
245461834,2
245208166,2
244301565,2
246381059,2
246092828,2
246140245,2
245223172,2
244797259,2
244310213,2
245284580,2
245830462,2
245276019,2
245241275,2
246358375,2
245166423,2
245449979,2
246580481,2
244352288,2
245811759,2
245425549,2
245347166,2
245791502,2
244308464,2
244659858,2
244692604,2
181401155,2
245223965,2
245188215,2
244684996,2
199840946,2
86788714,2
22837898,2
86709544,2
86709538,2
279440575,2
86925834,2
22837913,2
26213002,2
86945882,2
61125649,2
87981265,2
88262450,2
22837838,2
22838004,2
87606185,2
279129128,2
279201907,2
16084039,2
87906965,2
16886288,2
86912548,2
22837965,2
279187194,2
279056313,2
179510215,2
279185308,2
8909929,2
3401518,2
87752152,2
86797668,2
22837855,2
22837784,2
22837884,2
279185185,2
86734563,2
90716926,2
86881904,2
87745943,2
279187119,2
86739424,1
36511289,2
86807939,2
52118476,2
279196919,2
224034427,2
22837889,2
279219918,2
22838027,2
87028031,2
75714015,2
22838024,2
87286014,2
22837929,2
86704936,2
87771422,2
77849874,2
22837928,2
22837985,2
22837841,2
86738449,2
279103012,2
22837835,2
87080395,2
87066052,2
86725111,2
88029849,2
241183908,2
22837818,2
22837907,2
22837806,2
22837930,2
87777244,2
22837858,2
58074217,2
86735812,2
216049823,2
86796569,2
279435955,2
279062601,2
237025071,2
22838005,2
87028035,2
22837795,2
22837808,2
279491323,2
87909853,2
22837993,2
24026500,2
86974165,2
22837909,2
8614663,2
22838015,2
22837876,2
87615027,2
87399967,2
12201019,2
86850944,2
86765480,2
22837933,2
86788789,2
279205061,2
279150050,2
2512477,2
86736460,2
86802003,2
279435610,2
86924672,2
22837879,2
22837910,2
86973104,2
22837823,2
22837842,2
86737022,2
39493395,2
58136910,2
88384176,2
280133653,2
87690267,1
86962611,2
86736329,2
58075730,2
9458805,2
86809991,2
87626486,2
86788735,2
3481266,2
87715511,2
87026579,2
22837844,2
86809112,2
279524927,2
117931638,2
87920254,2
86736272,2
49760997,2
10346912,2
86808534,2
86784048,2
86734112,2
86734074,2
87616455,2
58042602,2
87716041,2
86929352,2
86674385,2
279056082,2
22837800,2
86845670,2
86797677,2
86962609,2
45751341,1
86746247,2
77849764,2
22837815,2
14351810,2
2512724,2
87400211,2
279201905,2
86552198,2
87046352,2
86718997,2
86842531,2
279436382,2
22837956,2
22837943,2
3606876,2
22837917,2
86796579,2
87748366,2
86925829,2
87909356,2
279018166,2
279152557,2
86752783,2
147895092,2
86844191,2
87768524,2
86611767,2
86802012,2
266423528,2
60386372,2
279185196,2
3581209,2
86630618,2
261505462,2
87805794,2
279046304,2
279191015,2
22837885,2
87769897,2
22837937,2
88340291,2
279146566,2
86745869,2
190510838,2
279932332,2
279932335,2
87189055,2
86219248,2
86810839,2
86810833,2
22837790,2
22837970,2
87927338,2
279199930,2
76355333,2
279103021,2
87402418,2
86814685,2
7903262,2
87942921,2
22837918,2
22837944,2
279199578,2
86565732,2
86565726,2
22837797,2
279150548,2
86789700,2
58046958,2
22838001,2
86983053,2
87855102,2
86700557,2
87822256,2
86838847,2
22838010,2
22837954,2
86784044,2
86784054,2
86750593,2
350864,2
88230602,2
16809915,1
88008051,2
22837919,2
86605291,2
22837890,2
86700606,2
19085244,2
22837803,2
22837848,2
22837912,2
74426064,2
8071253,2
86819539,2
279018172,2
86572204,2
22837973,2
86599052,2
86555567,2
86720113,2
86810205,2
86738860,2
87763609,2
269399524,2
279056091,2
87932295,2
1348626,2
86826958,2
86804265,2
73164096,2
279071364,2
2462784,2
87027107,2
86925934,2
88196357,2
86544015,2
87657723,2
55721012,2
37009916,2
86607570,2
17433398,2
80341540,2
10965529,2
279198605,2
22837846,2
87997105,2
86608871,2
279472690,2
20873084,2
86726164,2
279477635,2
55932264,2
279236430,2
38278543,2
87015520,2
22837796,2
87187341,2
87395827,2
279150035,2
22837822,2
88232255,2
279932347,2
279019748,2
87606216,2
3183110,2
86643222,2
46283398,2
13641453,2
34952355,2
86740881,2
86644036,2
86643760,2
86608617,2
35135175,2
87633080,2
86821740,2
279987771,2
279056114,2
279211276,2
3402222,2
53915759,2
22837814,2
86783611,2
77235857,2
773613,2
279151488,2
127337013,2
87626508,1
4765154,2
86734921,2
86734910,2
5427053,2
87031726,2
86735808,2
86548719,2
279055417,2
87752145,2
86827125,2
86827132,2
22837995,2
87400119,2
87718724,2
87604759,2
279010327,2
279030252,2
73164127,2
86729858,2
74569356,2
86555216,2
58052842,2
44980094,2
86735778,2
14351539,2
86555563,2
86645206,2
279446066,2
399523,2
86601542,2
22837859,2
22837895,2
279539907,2
22837788,2
22837850,2
22838028,2
86804169,2
87657758,2
93259603,1
22837908,2
22837927,2
86562457,2
86791077,2
87938019,2
86723918,2
279442971,2
86787924,2
279446096,2
87719174,2
79398883,2
279199948,2
86739423,1
33265063,2
279476081,2
55647469,2
22837792,2
55093080,2
87657771,2
279140774,2
86736305,2
87781266,2
279211444,2
22837969,2
86737036,2
8801671,2
15584785,2
58167338,2
279636333,2
22837999,2
220690413,2
119493843,2
87690173,2
279062626,2
86738303,2
26889623,2
87093783,2
88228163,2
86837846,2
279191009,2
35774634,2
18390847,2
86737403,2
10379337,2
27562211,2
86788793,2
86558977,2
12992775,2
87773970,2
135359407,2
279424082,1
86802010,2
86802005,2
10779680,2
87286057,2
279543901,2
279027866,2
31474835,2
279930972,2
279482354,2
86947410,2
278999006,2
87690184,2
58046700,2
279149570,2
57920882,2
37684867,2
9683339,2
86922385,2
27316206,2
87924440,2
87774520,2
86674379,2
13598478,2
16003575,2
87250247,2
86799556,2
87752155,2
86785697,2
86929648,2
86871644,2
31418338,2
86734115,2
4762079,2
17619833,2
13175690,2
88232904,2
279488120,2
86940486,2
129504015,2
86590546,2
16120135,2
86738448,2
86738440,2
279185202,2
83387541,2
87694013,2
86565718,2
16398612,2
86573132,2
24279883,2
22837779,2
22837847,2
87752186,2
86565485,2
54966025,2
279511718,2
279441651,2
35538157,2
86842876,2
86842869,2
21966222,2
86801686,2
87853285,2
32198446,2
73170081,2
86794225,2
86794206,2
279486046,2
22838007,2
86555207,2
279129914,2
86846067,2
22837949,2
279156688,2
86673913,2
87780390,2
86604944,2
58069587,2
86980019,2
7204617,2
279024338,2
57932184,2
170683769,2
22837826,2
22838029,2
280001762,2
86565736,2
87771564,2
86554739,2
86554729,2
86610418,2
22838023,2
87066517,2
69745184,1
3547074,2
86859865,2
86604566,2
22837986,2
86573298,2
259241763,2
86828775,2
19480572,2
87657476,2
279441574,2
279441579,2
87046355,2
16031802,2
86809978,2
279039450,2
86564000,2
88228721,2
20964924,2
86787974,2
22838016,2
22837931,2
86540748,2
88117529,2
87745976,2
86730468,2
22837825,2
58120014,2
87713686,2
87681589,2
3405851,2
86736000,2
86736004,2
22837997,2
279012430,2
86721744,2
86553088,2
86730456,2
16407634,2
77849670,2
86612444,2
279948960,2
14477786,2
87737813,2
15279998,2
86805050,2
86805047,2
19587099,2
40798983,2
86781146,2
78523689,2
87038459,2
73171297,2
86778792,2
279144817,2
58063221,2
86564898,2
86637823,2
48395410,2
87236687,2
87022144,2
86940969,2
86803132,2
88027830,2
71417917,2
279498405,2
279018287,2
58041717,2
195990445,2
86962000,2
87046353,2
22837916,2
22837868,2
279437581,2
87951140,2
279034754,2
279471795,2
279151457,2
86733627,2
8681944,2
35718761,2
86614412,2
58387204,2
279056110,2
87752188,2
87752151,2
87967128,2
86611478,2
86924521,2
279196904,2
61311611,2
86810195,2
149067622,2
8844644,2
270710028,2
86796563,2
22837921,2
77913201,2
86734225,2
58046850,2
86798929,2
86736003,2
22837845,2
87636883,2
87408303,2
43175282,2
279049886,2
86738312,2
54558099,2
75210039,2
86925916,2
22837925,2
27563203,2
58101120,2
86750589,2
88369447,2
87051232,2
86789693,2
86789703,2
279497357,2
87752142,2
11304652,2
21965295,2
45960831,2
57410868,2
279463303,2
213164924,2
86552224,2
78146579,2
22837817,2
279460808,2
87981590,2
86706815,1
86816027,2
22837980,2
86612855,2
88976834,2
88975457,2
73171316,2
86816914,2
87116076,2
86789714,2
86695285,2
87764374,2
200997671,2
87169572,2
88040194,2
22837853,2
87628087,2
86805587,2
86730428,2
87657343,2
86543000,2
279460971,2
87030978,2
87658546,2
86725220,2
86805585,2
86805581,2
87657715,2
86837847,2
279019726,2
279961807,2
279062649,2
86724996,2
87119029,2
86736443,2
86785702,2
87719189,2
87627060,2
19944082,2
16268131,2
24107156,2
279442057,2
86924552,2
87677625,2
3729938,2
22837926,2
86648101,2
279062613,2
4308330,2
86566313,2
86700572,2
27559152,2
86709525,2
279026173,2
86924620,2
3530551,2
6907828,2
86873948,2
86838321,2
279004203,1
279481419,2
22837904,2
12129984,2
88231440,2
279138956,2
8801543,2
50044933,2
8690156,2
87963359,2
22838019,2
86602500,2
87026575,2
86796677,2
234304106,2
22837820,2
87407544,2
87745888,2
279023996,2
87495282,2
38266575,2
88039106,2
86736239,2
86736246,2
88538792,2
87013063,2
58074323,2
88033824,2
86788809,2
86735254,2
86734957,2
87658533,2
4421569,2
61125652,2
113991195,2
86614404,2
86809115,2
279056107,2
87752140,2
279062591,2
87764376,2
64596769,2
86595196,2
87627422,2
87187343,2
86947395,2
279459088,2
87993120,2
86807287,2
87672810,2
86747368,2
22837920,2
2446209,2
42975826,2
86789685,2
86789683,2
86142489,2
3518159,2
87026597,2
44066252,1
24177533,2
86738306,2
86738292,2
69318393,2
86821732,2
87717229,2
63855154,2
86810206,2
86269269,2
346493,2
17976990,2
86782712,2
269388500,2
86562448,2
279080876,2
6502923,2
87937801,2
87606203,2
279129493,2
26815621,2
22837932,2
86720071,2
86720063,2
86738447,2
86870613,2
18413413,2
279442981,2
87343912,2
86784952,2
87719170,2
86925994,2
20027035,2
58126848,2
87714431,2
86801282,2
86801275,2
279441112,2
32127427,2
86734879,2
86736332,2
88539345,2
86579328,2
3402247,2
19516248,2
58098921,2
279101402,2
8768806,2
87628292,2
86806323,2
86601933,2
133591920,2
279151017,2
226603944,2
73164522,2
86810819,2
87630641,2
279054376,2
86600100,2
49760312,2
87719192,2
30550559,2
279129799,2
87400183,2
86563477,2
86563487,2
88419378,2
87936723,2
88372872,2
86846075,2
22837804,2
24024538,2
86833634,2
86737028,2
88039562,2
57904666,2
88417582,2
87660240,2
86758932,2
73170856,2
279440544,2
58119726,2
87743404,2
2919000,2
77849713,2
86801355,2
87393866,2
86710958,1
28029883,2
86815177,2
88515048,2
86807293,2
87658538,2
88194920,2
86778265,2
3608004,2
39169761,2
279185326,2
279481874,2
279481871,2
6738061,2
86564006,2
279012333,2
86838843,2
279460426,2
86833638,2
96258779,1
258961960,1
87704658,2
10687633,2
86821748,2
86648027,2
87719182,2
58045783,2
86724475,2
86724470,2
87329406,2
86828399,2
3731089,2
86937795,2
58075809,2
14379472,2
86965061,2
4969174,2
74602557,2
87950768,2
86787969,2
87745893,2
86562052,2
118758269,2
77849760,2
86616734,2
279196315,2
15407523,2
26708537,2
86631271,2
86723872,2
86723868,2
86599059,2
36730229,2
279185319,2
58074599,2
16569581,2
78110071,2
279134038,2
88975851,2
86609329,2
86700589,2
279013237,2
105020893,2
86644040,2
23302700,2
37777380,2
86862750,2
86704946,1
86738316,2
86642963,2
87393373,2
22837902,2
57413826,2
88227760,2
87771424,2
86782718,2
88976663,2
86555588,2
87717749,2
64489444,2
10471946,2
13642063,2
87627008,2
22837914,2
279130076,2
87933797,2
88369903,2
279051565,2
17621193,2
86838329,2
22837945,2
86736242,2
13346798,2
212738074,1
279437329,2
87393828,2
86815195,2
86761325,1
27830384,2
279511569,2
87954140,2
87627590,2
86934179,2
86973101,2
86849913,2
86788719,2
87074784,2
71043538,2
87719165,2
279129901,2
279051855,2
232460340,2
88976854,2
86845871,2
86555571,2
87719433,2
87742454,2
88264056,2
279470784,1
33457749,2
3186024,2
37688730,2
87771436,2
87657340,2
87629627,2
87701588,2
279129883,2
86738862,1
22684148,2
86734884,2
279218113,2
86797674,2
279456868,2
3402260,2
86846878,2
87939448,2
88452288,2
4285097,2
87713657,2
86738384,2
86729148,2
87718729,2
93259563,1
29235631,2
141051803,2
86780139,2
87934567,2
29640017,2
86785675,2
19813858,2
86647729,2
86797676,2
58050274,2
279930847,2
86810844,2
88033375,2
88195347,2
279062647,2
86734543,2
87656539,2
89582095,2
86821742,2
87752144,2
279456949,2
86821741,2
86797671,2
13318122,2
86616203,2
86752803,2
86735938,2
28437878,2
87933021,2
86734567,2
87657741,2
279062602,2
113618151,2
87026583,2
88371284,2
22837915,2
87752035,2
114771159,1
87401197,2
279143052,2
47424396,2
86608030,2
57941767,2
88426942,2
88014101,2
86816516,2
279218401,2
60823677,2
87732354,2
278996660,2
279218404,2
9966800,2
87250228,2
87215839,2
88387401,2
22837869,2
86838328,2
22838030,2
279035528,2
22837852,2
40785517,2
279476870,2
279145189,2
87947302,2
86810197,2
279190086,2
279437309,2
26319468,2
87069492,2
8614689,2
86618186,2
279159488,2
2505200,2
87059026,2
60385939,2
86817324,2
57411873,2
88130440,2
87484915,2
279463385,2
86789718,2
62966662,2
279525340,2
68592808,2
88370632,2
87750673,2
86551305,2
86643218,2
22837856,2
57901321,2
86925956,2
88196358,2
86563516,2
86837507,2
86615832,2
87656713,2
55848006,2
86736450,2
86779267,2
88126516,2
86975073,2
87408314,2
9577048,2
88195371,2
87704916,2
13813844,2
86631239,2
107646183,2
124373504,2
98337514,2
279511769,2
86826865,2
28561754,2
86734576,2
35954679,2
86966738,2
86705550,1
86605535,2
88262425,2
279135817,2
87080693,2
35718757,2
92987394,2
8281606,2
29390845,2
52269297,2
86592366,2
86455590,2
88232266,2
86614144,2
86730516,2
86730988,2
86563665,2
88371723,2
75218769,2
35160155,2
88195366,2
77849871,2
87029668,2
57928852,2
86682343,2
86972687,2
266381836,2
86754126,2
67723846,2
75214786,2
86787979,2
12199458,2
58150614,2
86810199,2
25728487,2
87201367,2
86736314,2
22837896,2
99417144,2
279101428,2
28034780,2
87108301,2
73170025,2
87713680,2
166283747,2
15498995,2
22098842,2
87626511,2
86837845,2
45029141,2
37217978,2
5190524,2
87400128,2
88036813,2
78721730,2
86732000,2
277429782,2
86604907,2
87621099,2
12439439,2
13156081,2
86706819,1
86842877,2
86617217,2
87752037,2
9079587,2
279479235,2
87763605,2
86631282,2
86801687,2
26993403,2
32320039,2
21839649,2
144189050,2
86612259,2
45962762,2
58143038,2
9205632,2
87116086,2
44995911,1
55721257,2
3602885,2
24564863,2
86810829,2
86735256,2
87718550,2
88232245,2
86790419,2
86734904,2
86927965,2
11460682,2
87745960,2
279436792,2
1430440,2
87627055,2
77849866,2
279018280,2
86710414,2
86709986,2
279143370,2
4763088,2
3985349,2
2788404,2
88359085,2
28183629,2
29230183,2
10538195,2
86745772,2
86849915,2
87624979,2
88249457,2
279135824,2
87695590,2
58063240,2
279148536,2
86699971,2
86776068,2
86646642,2
279185860,2
279205075,2
22837922,2
135129155,2
279130062,2
31418337,2
86796585,2
86801679,2
38509215,2
28183653,2
86644097,2
88375255,2
22837924,2
86827724,2
49013590,2
86644080,2
86925701,2
87716800,2
13346375,2
86542992,2
88085225,2
88196355,2
127549134,2
86796566,2
58142042,2
1743942,2
86667870,2
61024587,2
87187363,2
58080138,2
2937636,2
86562948,2
22838018,2
86734924,2
279167745,2
11312176,2
776511,2
78640503,2
73168348,2
14779198,2
55129969,2
8750013,2
43357567,2
15465672,2
86804194,2
86743912,2
87408290,2
86553073,2
87908699,2
2610996,2
88196385,2
86605543,2
58039735,2
86832203,2
279062594,2
279106389,2
86800970,2
87626190,2
45786356,2
13155795,2
87688465,2
86798225,2
65677928,2
86641221,2
58063769,2
61711037,1
41327438,2
97107057,1
86614759,2
86807946,2
86735500,2
72885410,2
88229526,2
2849715,2
87805321,2
16082366,2
87621110,2
87631240,2
279980631,2
86555578,2
86555574,2
22837799,2
86781536,2
87715993,2
88038835,2
21440143,2
87080396,2
86591944,2
86579334,2
87662493,2
75744459,2
40472629,2
77849712,2
279012771,2
87028921,2
86615842,2
11986822,2
70929916,2
144843046,2
279008838,2
59301350,2
86781543,2
63161797,2
86725052,2
87116146,2
76654259,2
61807266,2
55005322,2
75164817,2
58110264,2
3402202,2
3402218,2
18492589,2
42257137,2
114770297,1
8762704,2
88028481,2
87657469,2
87187746,2
86602524,2
86838330,2
86738450,2
279121641,2
178973659,2
279440532,2
9982982,2
206666255,2
54622195,2
87641721,2
279080862,2
279768590,2
21614201,2
88568233,2
86789254,2
70324223,2
86617280,2
88222224,2
65497017,2
96406457,2
86674388,2
37802886,2
279027591,2
10779682,2
87412506,2
87752135,2
86937785,2
86806304,2
44286243,2
86800187,2
4306457,2
279190093,2
86720070,2
86975069,2
86730480,2
77914085,2
88251139,2
77849864,2
22837982,2
86962602,2
11305110,2
86734211,2
279142911,2
86816167,2
86716957,2
86781549,2
58037410,2
105541791,2
8831627,2
29435654,2
45720974,2
87716793,2
22837816,2
5369270,2
86780073,2
86732662,2
87708123,2
57901744,2
9038743,2
88011338,2
96656229,2
22837998,2
87637968,2
77849868,2
86804193,2
87344352,2
279034801,2
57416552,2
35829870,2
45246275,2
279169319,2
279106392,2
86455591,2
87602051,1
88230617,2
86832668,2
87657805,2
88262426,2
86592350,2
169895685,2
17686353,2
58049690,2
19028886,2
269144380,2
87625992,2
38509214,2
25636252,2
6436559,1
4284657,2
119568019,2
28117675,2
13644255,2
86562377,2
86801674,2
87174951,2
86929270,2
86918230,2
10681662,2
110210411,2
77849872,2
88196359,2
57355751,2
86787988,2
7473483,2
223883435,2
134009152,2
224248376,2
225703422,2
224651653,2
225659181,2
225883923,2
224213627,2
224718189,2
224256962,2
224677007,2
224677018,2
224220868,2
225044191,2
224681295,2
224681289,2
225280231,2
225280522,2
78214879,2
224634003,2
225685706,2
224762780,2
224762782,2
978887,2
225876186,2
191941087,2
226469984,2
40650473,2
225001454,2
31471408,2
225091936,2
224195250,2
224962271,2
23431274,2
224710137,2
11252891,2
225314089,2
225686718,2
224215095,2
224748263,2
105866216,2
224251716,2
224718186,2
226296458,2
225687022,2
225687021,2
214122424,2
225694064,2
224249097,2
224282210,2
223945385,2
225691695,2
101651006,2
225702141,2
225996795,2
225970313,2
224762778,2
224196244,2
224982711,2
225266333,2
225905856,2
224207464,2
140365395,2
95302589,2
225013459,2
154382498,2
225675075,2
224715418,2
223731199,2
224716014,2
225910404,2
139420884,2
224674905,2
224961186,2
225341758,2
224207959,2
224718406,2
225275795,2
169991330,2
224696694,2
225268074,2
224280407,2
224280369,2
224680530,2
224680589,2
224968884,2
107838518,2
224994066,2
224682196,2
225280845,2
224735957,2
150826151,2
32135771,2
224763192,2
140582537,2
97697809,2
225866674,2
225345522,2
225345517,2
132579516,2
163072257,2
225674729,2
145467155,2
225085793,2
225284941,2
225275760,2
225275767,2
224963951,2
225053106,2
225074114,2
224736597,2
225863277,2
224196593,2
224714041,2
224971456,2
101621165,2
225320725,2
225008399,2
225343293,2
225071079,2
225071077,2
225674726,2
225019267,2
225891691,2
225892349,2
225278788,2
224195870,2
224667910,2
225697230,2
225697224,2
225320677,2
225688593,2
224184879,2
224731538,2
225699554,2
224213367,2
225050070,2
224252562,2
225015528,2
224218041,2
223909678,1
224254822,2
225287026,2
226432208,2
79400048,2
224693698,2
223889737,2
224195615,2
225914209,2
225339359,2
224969248,2
225266281,2
225265915,2
224658111,2
224658100,2
225890384,2
224552609,2
223909986,2
225013305,2
224278901,2
189191215,2
224681830,2
224681839,2
225054473,2
225669997,2
224247907,2
225908215,2
126993022,2
97810369,2
225670196,2
225883545,2
223978977,2
225064261,2
225680854,2
224714020,2
225687583,2
224215099,2
1984268,2
224963240,2
225687588,2
224681300,2
225961686,2
224983657,2
225987656,2
223883034,2
225924814,2
104136966,2
225059776,2
224763861,2
140385455,2
224644863,2
224970236,2
71648216,2
225055202,2
95540887,2
225049730,2
225334992,2
225924790,2
120695199,2
57384182,2
225671246,2
36371136,2
223890411,2
224196213,2
224720238,2
225323456,2
223936073,2
107818707,2
224678077,2
225002906,2
225898863,2
224718084,2
224970744,2
224252867,2
224242777,2
225286665,2
34828962,2
224970749,2
223409739,2
202534497,2
224746179,2
225285287,2
225896268,2
223979365,2
224212499,2
224195855,2
224195841,2
224720218,2
224745590,2
150251668,2
225004790,2
132583729,2
808409,2
224235598,2
171641481,2
224658337,2
225687039,2
213826314,2
10117120,2
28705346,2
224235597,2
225970173,2
224683766,2
224689992,2
224681954,2
225055321,2
225881250,2
225052445,2
223885842,2
224671429,2
140511620,2
225941237,2
225087300,2
224641512,2
224655697,2
224195596,2
224714470,2
224976333,2
225296709,2
225318516,2
225318508,2
224715724,2
224976807,2
225323275,2
225959957,2
223882933,2
225286998,2
225341775,2
105866220,2
225680857,2
224963340,2
49163452,2
225060819,2
225296034,2
117831752,2
223933402,2
223935142,2
225687302,2
224964670,2
224965867,2
224961260,2
225665108,2
224689161,2
226383058,2
225338065,2
163073035,2
224248371,2
224210242,2
224703708,2
138580157,2
225069847,2
225966368,2
225659469,2
225286328,2
225071471,2
225342382,2
224210981,2
224657020,2
224213643,2
224976380,2
178134696,2
225066014,2
225274177,2
225274172,2
154701193,2
224747345,2
225071470,2
226427424,2
225021958,2
34035328,2
59019453,2
224709062,2
144336535,2
161075828,2
225909565,2
225883221,2
224983348,2
224983652,2
223974850,2
151277978,2
225891890,2
225891898,2
224653896,2
225692527,2
101644160,2
225926279,2
226382019,2
225015841,2
224281190,2
77205153,2
225680853,2
225663348,2
225015214,2
73369413,2
224232981,2
224681964,2
224689998,2
225051452,2
225321659,2
225687026,2
226456859,2
71084197,2
225659873,2
225892053,2
225659194,2
225890382,2
225892476,2
183081223,2
225341807,2
197354613,2
152972006,2
225687062,2
225296040,2
106752801,2
225054940,2
225054966,2
150809108,2
224971976,2
224630263,2
101651119,2
225061428,2
225372894,2
48926775,2
223960317,2
225707875,2
224196229,2
224964651,2
95626514,2
224221104,2
224244357,2
224639766,2
225913405,2
224247193,2
224212858,2
106443868,2
224298338,2
93719421,2
225321444,2
224642926,2
224208343,2
138469234,2
225323265,2
224716311,2
224976568,2
225274763,2
225349077,2
224681046,2
224681039,2
25090315,2
224196591,2
224669499,2
224669503,2
224252555,2
224688347,2
194663345,2
224247894,2
224748960,2
138540339,2
226384949,2
225680856,2
225061672,2
225335351,2
224970784,2
224753581,2
225072185,2
225686309,2
224209464,2
224209463,2
225687048,2
224195569,2
225047115,2
225342035,2
173773121,2
225907703,2
106765085,2
225687035,2
77662815,2
225685309,2
224747033,2
224747029,2
224238684,2
224747380,2
224977650,2
224196612,2
225687056,2
225275430,2
225895595,2
224746325,2
225686306,2
225909152,2
224670676,2
224670679,2
224739616,2
225689140,2
225072192,2
4516375,2
224196255,2
224252995,2
97698659,2
192054018,2
183098036,2
224970782,2
225274471,2
223455030,2
224213365,2
142986683,2
225681854,2
224765196,2
224765199,2
224195578,2
23192847,2
225071134,2
225675108,2
223883300,2
224252863,2
224682188,2
225068972,2
156109700,2
224970725,2
224647679,2
225054480,2
225333852,2
225924515,2
224212596,2
224714464,2
225885702,2
224669976,2
224245596,2
155278018,2
225050054,2
225910412,2
152507741,2
225266303,2
225687955,2
223981504,2
224736855,2
225883129,2
20559615,2
183051013,2
225332159,2
34370978,2
224719831,2
224678083,2
225926285,2
223981541,2
223980690,2
224243760,2
224245300,2
224245299,2
224676986,2
226609447,2
224244335,2
224209471,2
106443864,2
225280203,2
225021636,2
225021034,2
223883031,2
97581568,2
224967117,2
225670566,2
225274767,2
225923732,2
131212806,2
158630011,2
224229128,2
225263498,2
224764853,2
224764938,2
225961684,2
225878097,1
224748067,2
223980675,2
225987657,2
13041648,2
225877514,2
91677396,2
225328812,2
225900340,2
224244303,2
224715427,2
225051129,2
224749360,2
224765204,2
225283622,2
224719233,2
225277374,2
225891874,2
36438817,2
223941085,2
49163458,2
224653624,2
158630068,2
224291735,2
224967114,2
224243751,2
142913708,2
225694304,2
225073761,2
39257039,2
224963328,2
224202833,2
224674849,2
224641184,2
90367711,2
224981881,2
224982147,2
225914202,2
224240404,2
225929728,2
224971478,2
226626503,2
161115709,2
26915420,2
208787432,2
225268075,2
225891693,2
225891854,2
225330927,2
224962741,2
224198210,2
224198208,2
224195620,2
180832785,2
225328463,2
224258769,2
225675074,2
223977469,2
106301742,2
224963226,2
224245325,2
225060785,2
225286322,2
225896577,2
199029913,2
23420414,2
224200255,2
224200474,2
225908771,2
224717252,2
226412239,2
